ANIO,NOM_DOMINIO_G,NOM_IDIOMA,SEXO,EDAD,NOM_ESTADO_CIVIL,NOM_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS
2014,costa norte,castellano,1,51,2.0,superior universitaria completa,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,52,2.0,post-grado universitario,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,24,6.0,superior universitaria incompleta,511026,260000072,Ingeniería de Sistemas,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,2,29,6.0,superior universitaria completa,342056,260000069,Contabilidad,Universidad Católica Santo Toribio de Mogrovejo
2014,costa norte,castellano,2,19,6.0,superior universitaria incompleta,331036,260000019,Administración de Empresas,Universidad de San Martín de Porres
2014,costa norte,castellano,1,27,6.0,superior universitaria incompleta,611076,160000031,Ingeniería Agrícola,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,21,6.0,superior universitaria incompleta,333036,260000052,Marketing,Universidad Particular César Vallejo
2014,costa norte,castellano,2,23,6.0,superior universitaria incompleta,711026,160000031,Medicina Humana,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,21,6.0,superior universitaria incompleta,611076,160000031,Ingeniería Agrícola,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,19,6.0,superior universitaria incompleta,351016,260000072,Derecho,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,1,35,6.0,superior universitaria completa,511026,260000044,Ingeniería de Sistemas,Universidad Particular de Chiclayo
2014,costa norte,castellano,2,19,1.0,superior universitaria incompleta,335116,260000072,Negocios Internacionales   2/,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,1,48,2.0,superior universitaria completa,432016,160000031,Estadística,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,20,6.0,superior universitaria incompleta,611016,160000031,Agronomía,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,39,6.0,post-grado universitario,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,47,2.0,post-grado universitario,321026,260000044,Ciencias de la Comunicación,Universidad Particular de Chiclayo
2014,costa norte,castellano,1,19,6.0,superior universitaria incompleta,333016,260000107,Administración y Marketing,Universidad de Lambayeque
2014,costa norte,castellano,2,38,6.0,superior universitaria incompleta,717016,260000046,Obstetricia,Universidad P. Antenor Orrego
2014,costa norte,castellano,2,27,2.0,superior universitaria completa,313016,260000072,Psicología,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,2,21,6.0,superior universitaria incompleta,351016,260000072,Derecho,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,1,59,2.0,superior universitaria completa,611076,160000031,Ingeniería Agrícola,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,49,2.0,superior universitaria completa,342056,160000031,Contabilidad,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,21,6.0,superior universitaria incompleta,531016,260000072,Ingeniería Civil,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,2,19,6.0,superior universitaria incompleta,533026,260000029,Arquitectura,Universidad de Piura
2014,costa norte,castellano,2,18,6.0,superior universitaria incompleta,332346,260000072,Turismo y Negocios,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,2,21,6.0,superior universitaria incompleta,335026,260000072,Administración de Negocios Internacionales   1/,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,2,20,6.0,superior universitaria incompleta,313016,260000072,Psicología,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,1,31,6.0,superior universitaria completa,411016,160000031,Biología,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,27,6.0,superior universitaria incompleta,526056,160000031,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,26,1.0,superior universitaria completa,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,47,2.0,superior universitaria completa,331036,260000069,Administración de Empresas,Universidad Católica Santo Toribio de Mogrovejo
2014,costa norte,castellano,1,19,6.0,superior universitaria incompleta,531016,260000072,Ingeniería Civil,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,2,20,6.0,superior universitaria incompleta,335116,260000072,Negocios Internacionales   2/,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,2,34,2.0,superior universitaria completa,331036,260000052,Administración de Empresas,Universidad Particular César Vallejo
2014,costa norte,castellano,2,23,6.0,superior universitaria completa,714016,260000072,Enfermería,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,1,24,6.0,superior universitaria completa,526056,160000031,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,29,5.0,superior universitaria completa,331036,160000031,Administración de Empresas,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,45,5.0,superior universitaria completa,111026,160000031,Educación Inicial,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,24,6.0,superior universitaria completa,331036,160000031,Administración de Empresas,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,21,6.0,superior universitaria incompleta,522016,160000031,Industrias Alimentarias,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,32,5.0,superior universitaria completa,121016,160000031,Educación Secundaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,40,2.0,superior universitaria incompleta,112016,260000053,Educación Primaria,Universidad Católica Los Ángeles de Chimbote
2014,costa norte,castellano,2,33,2.0,superior universitaria completa,214036,160000031,Traducción e Interpretación,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,25,1.0,superior universitaria incompleta,341026,160000031,Economía,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,37,6.0,superior universitaria completa,342056,160000031,Contabilidad,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,48,2.0,superior universitaria completa,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,23,6.0,superior universitaria incompleta,321026,260000044,Ciencias de la Comunicación,Universidad Particular de Chiclayo
2014,costa norte,castellano,2,32,1.0,superior universitaria incompleta,331036,160000031,Administración de Empresas,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,34,6.0,superior universitaria completa,112016,260000069,Educación Primaria,Universidad Católica Santo Toribio de Mogrovejo
2014,costa norte,castellano,2,55,1.0,superior universitaria completa,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,2,25,6.0,superior universitaria incompleta,621016,160000031,Medicina Veterinaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,54,1.0,superior universitaria completa,524026,160000001,Ingeniería Eléctrica,Universidad Nacional Mayor de San Marcos
2014,costa norte,castellano,2,32,1.0,superior universitaria incompleta,511026,260000072,Ingeniería de Sistemas,Universidad Particular Señor de Sipán S.A.C.
2014,costa norte,castellano,1,22,6.0,superior universitaria incompleta,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2014,costa norte,castellano,1,48,1.0,superior universitaria completa,621016,160000001,Medicina Veterinaria,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,62,2.0,superior universitaria completa,412026,160000010,Zootecnia,Universidad Nacional del Centro del Perú
2014,lima metropolitana,castellano,2,55,2.0,superior universitaria incompleta,351016,160000021,Derecho,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,24,6.0,superior universitaria incompleta,351016,260000019,Derecho,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,1,21,6.0,superior universitaria incompleta,321026,260000019,Ciencias de la Comunicación,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,1,69,1.0,superior universitaria incompleta,713026,999999999,Odontología,
2014,lima metropolitana,castellano,1,32,6.0,superior universitaria incompleta,711016,260000030,Medicina,Universidad Ricardo Palma
2014,lima metropolitana,castellano,1,26,6.0,superior universitaria completa,351016,160000034,Derecho,Universidad Nacional de San Martín
2014,lima metropolitana,castellano,1,27,6.0,superior universitaria incompleta,331016,260000065,Administración,Universidad Tecnológica del Perú
2014,lima metropolitana,castellano,2,23,5.0,superior universitaria incompleta,331046,260000071,Administración de Negocios,Universidad Católica Sedes Sapientiae
2014,lima metropolitana,castellano,2,20,5.0,superior universitaria incompleta,332076,260000083,Administración en Turismo y Hotelería    2/,Universidad Particular Telesup S.A.C.
2014,lima metropolitana,castellano,1,43,2.0,superior universitaria completa,121486,160000025,Educación Secundaria - Matemática e Informática,Universidad Nacional de Educación E.G.V.
2014,lima metropolitana,castellano,2,45,2.0,superior universitaria incompleta,121426,260000024,Educación Secundaria - Lengua y Literatura,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,2,22,6.0,superior universitaria incompleta,527016,160000001,Ingeniería de Minas,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,21,6.0,superior universitaria incompleta,342056,260000052,Contabilidad,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,28,6.0,superior universitaria completa,342056,160000001,Contabilidad,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,24,6.0,superior universitaria incompleta,351016,260000008,Derecho,Pontificia Universidad Católica del Perú
2014,lima metropolitana,castellano,1,25,6.0,superior universitaria incompleta,525016,260000055,Ingeniería Electrónica,Universidad Particular del Norte
2014,lima metropolitana,castellano,1,23,6.0,superior universitaria incompleta,531016,260000059,Ingeniería Civil,Universidad Alas Peruanas
2014,lima metropolitana,castellano,1,31,6.0,superior universitaria incompleta,531016,260000052,Ingeniería Civil,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,30,6.0,superior universitaria incompleta,714016,260000037,Enfermería,Universidad Peruana Los Andes
2014,lima metropolitana,castellano,2,24,6.0,superior universitaria incompleta,531016,260000037,Ingeniería Civil,Universidad Peruana Los Andes
2014,lima metropolitana,quechua,2,84,3.0,superior universitaria completa,112016,999999999,Educación Primaria,
2014,lima metropolitana,castellano,2,47,1.0,superior universitaria completa,216016,260000008,Filosofía,Pontificia Universidad Católica del Perú
2014,lima metropolitana,castellano,1,37,1.0,superior universitaria completa,341026,160000021,Economía,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,36,1.0,superior universitaria incompleta,111026,160000001,Educación Inicial,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,48,2.0,superior universitaria completa,112016,160000028,Educación Primaria,Universidad Nacional José Faustino Sánchez Carrión
2014,lima metropolitana,castellano,2,43,5.0,superior universitaria completa,713016,260000024,Estomatología,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,1,26,6.0,superior universitaria incompleta,531016,260000055,Ingeniería Civil,Universidad Particular del Norte
2014,lima metropolitana,castellano,1,22,6.0,superior universitaria incompleta,351016,160000001,Derecho,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,21,6.0,superior universitaria incompleta,341026,260000071,Economía,Universidad Católica Sedes Sapientiae
2014,lima metropolitana,castellano,2,62,3.0,superior universitaria completa,714016,999999999,Enfermería,
2014,lima metropolitana,castellano,1,23,6.0,superior universitaria incompleta,321026,160000021,Ciencias de la Comunicación,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,23,6.0,superior universitaria completa,112016,160000021,Educación Primaria,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,50,4.0,superior universitaria incompleta,351056,260000024,Derecho y Ciencias Políticas   1/,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,2,22,6.0,superior universitaria incompleta,621016,160000001,Medicina Veterinaria,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,36,5.0,superior universitaria completa,112016,160000025,Educación Primaria,Universidad Nacional de Educación E.G.V.
2014,lima metropolitana,castellano,2,40,1.0,superior universitaria incompleta,112016,260000059,Educación Primaria,Universidad Alas Peruanas
2014,lima metropolitana,castellano,1,51,1.0,superior universitaria completa,21016,182000004,Administración y Ciencias Policiales (oficiales),Escuela Técnica Superior de la Policía Nacional del Perú
2014,lima metropolitana,castellano,1,18,6.0,superior universitaria incompleta,351016,260000052,Derecho,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,26,6.0,superior universitaria completa,713026,260000064,Odontología,"Asociación Universidad Privada ""San Juan Bautista"""
2014,lima metropolitana,castellano,1,20,6.0,superior universitaria incompleta,531016,260000052,Ingeniería Civil,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,30,1.0,superior universitaria completa,332276,160000033,Turismo,Universidad Nacional Santiago Antúnez de Mayolo
2014,lima metropolitana,castellano,1,29,1.0,superior universitaria incompleta,526036,160000027,Ingeniería Mecánica,Universidad Nacional del Callao
2014,lima metropolitana,castellano,2,32,6.0,superior universitaria completa,351016,160000021,Derecho,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,21,6.0,superior universitaria incompleta,713016,260000059,Estomatología,Universidad Alas Peruanas
2014,lima metropolitana,castellano,1,57,2.0,superior universitaria completa,331036,160000021,Administración de Empresas,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,49,6.0,superior universitaria incompleta,342056,160000001,Contabilidad,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,26,6.0,superior universitaria incompleta,621016,260000059,Medicina Veterinaria,Universidad Alas Peruanas
2014,lima metropolitana,quechua,2,61,5.0,superior universitaria incompleta,351016,260000024,Derecho,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,1,32,6.0,superior universitaria incompleta,526076,260000065,Ingeniería Mecatrónica,Universidad Tecnológica del Perú
2014,lima metropolitana,castellano,2,31,6.0,superior universitaria incompleta,321026,260000024,Ciencias de la Comunicación,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,1,33,2.0,superior universitaria incompleta,341026,260000071,Economía,Universidad Católica Sedes Sapientiae
2014,lima metropolitana,castellano,2,34,2.0,superior universitaria incompleta,342056,260000024,Contabilidad,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,1,29,6.0,superior universitaria completa,521046,160000001,Ingeniería Industrial,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,29,6.0,superior universitaria incompleta,533026,260000055,Arquitectura,Universidad Particular del Norte
2014,lima metropolitana,castellano,1,22,6.0,superior universitaria incompleta,341026,160000021,Economía,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,52,2.0,superior universitaria incompleta,112016,160000023,Educación Primaria,Universidad Nacional Hermilio Valdizán
2014,lima metropolitana,castellano,1,28,6.0,superior universitaria incompleta,521046,260000054,Ingeniería Industrial,Universidad Peruana de Ciencias Aplicadas
2014,lima metropolitana,castellano,2,21,6.0,superior universitaria incompleta,351016,260000054,Derecho,Universidad Peruana de Ciencias Aplicadas
2014,lima metropolitana,castellano,1,52,2.0,superior universitaria completa,216016,160000021,Filosofía,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,49,2.0,superior universitaria completa,112016,160000001,Educación Primaria,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,28,6.0,superior universitaria completa,713026,260000024,Odontología,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,2,19,6.0,superior universitaria incompleta,331036,260000054,Administración de Empresas,Universidad Peruana de Ciencias Aplicadas
2014,lima metropolitana,castellano,1,47,4.0,superior universitaria completa,321026,260000018,Ciencias de la Comunicación,Universidad de Lima
2014,lima metropolitana,castellano,2,72,3.0,superior universitaria completa,222096,260000008,Diseño Profesional de Interiores,Pontificia Universidad Católica del Perú
2014,lima metropolitana,castellano,2,65,2.0,superior universitaria completa,112016,160000025,Educación Primaria,Universidad Nacional de Educación E.G.V.
2014,lima metropolitana,castellano,1,31,6.0,superior universitaria completa,341026,160000027,Economía,Universidad Nacional del Callao
2014,lima metropolitana,castellano,2,34,6.0,superior universitaria completa,593036,160000021,Ingeniería Geográfica,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,46,2.0,superior universitaria incompleta,213046,160000001,Literatura y Lingüística 1/,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,39,2.0,superior universitaria completa,321036,160000001,Ciencias de la Comunicación Social   2/,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,25,6.0,superior universitaria completa,521046,160000001,Ingeniería Industrial,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,27,6.0,superior universitaria completa,342056,160000021,Contabilidad,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,25,6.0,superior universitaria incompleta,711016,160000021,Medicina,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,57,1.0,superior universitaria completa,526036,160000027,Ingeniería Mecánica,Universidad Nacional del Callao
2014,lima metropolitana,castellano,1,69,1.0,superior universitaria completa,422026,160000004,Ingeniería Química,Universidad Nacional de Trujillo
2014,lima metropolitana,castellano,1,22,6.0,superior universitaria incompleta,335026,260000008,Administración de Negocios Internacionales   1/,Pontificia Universidad Católica del Perú
2014,lima metropolitana,castellano,2,18,6.0,superior universitaria incompleta,-1,-1,,
2014,lima metropolitana,castellano,2,26,6.0,superior universitaria incompleta,715056,260000059,Tecnología Médica,Universidad Alas Peruanas
2014,lima metropolitana,castellano,1,67,5.0,superior universitaria completa,524026,160000027,Ingeniería Eléctrica,Universidad Nacional del Callao
2014,lima metropolitana,castellano,2,24,6.0,superior universitaria incompleta,313016,260000052,Psicología,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,19,6.0,superior universitaria incompleta,351016,160000021,Derecho,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,53,2.0,superior universitaria completa,524026,160000010,Ingeniería Eléctrica,Universidad Nacional del Centro del Perú
2014,lima metropolitana,castellano,2,52,2.0,superior universitaria completa,341026,160000026,Economía,Universidad Nacional Daniel Alcídes Carrión
2014,lima metropolitana,castellano,2,23,6.0,superior universitaria incompleta,423056,160000001,Ingeniería Geológica,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,48,2.0,superior universitaria incompleta,111026,160000034,Educación Inicial,Universidad Nacional de San Martín
2014,lima metropolitana,castellano,1,22,6.0,superior universitaria incompleta,713026,160000021,Odontología,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,48,4.0,superior universitaria completa,111026,160000021,Educación Inicial,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,19,6.0,superior universitaria incompleta,533026,260000054,Arquitectura,Universidad Peruana de Ciencias Aplicadas
2014,lima metropolitana,castellano,2,19,6.0,superior universitaria incompleta,711026,160000021,Medicina Humana,Universidad Nacional Federico Villarreal
2014,lima metropolitana,quechua,1,23,6.0,superior universitaria incompleta,531016,260000052,Ingeniería Civil,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,1,20,6.0,superior universitaria incompleta,999999,260000014,,Universidad Peruana Cayetano Heredia
2014,lima metropolitana,castellano,2,22,6.0,superior universitaria incompleta,322026,260000100,Periodismo,Universidad Jaime Bausate y Meza 1/
2014,lima metropolitana,castellano,1,29,6.0,superior universitaria completa,341026,160000027,Economía,Universidad Nacional del Callao
2014,lima metropolitana,castellano,2,25,5.0,superior universitaria incompleta,342056,260000059,Contabilidad,Universidad Alas Peruanas
2014,lima metropolitana,castellano,2,34,6.0,superior universitaria completa,594056,260000052,Ingeniería Ambiental,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,42,2.0,superior universitaria completa,522016,160000021,Industrias Alimentarias,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,28,6.0,superior universitaria completa,331126,260000019,Administración y Recursos Humanos,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,2,32,6.0,superior universitaria completa,214036,260000030,Traducción e Interpretación,Universidad Ricardo Palma
2014,lima metropolitana,castellano,2,25,6.0,superior universitaria incompleta,711026,160000001,Medicina Humana,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,43,6.0,post-grado universitario,422026,260000008,Ingeniería Química,Pontificia Universidad Católica del Perú
2014,lima metropolitana,castellano,2,37,5.0,superior universitaria incompleta,531016,260000008,Ingeniería Civil,Pontificia Universidad Católica del Perú
2014,lima metropolitana,castellano,2,62,1.0,superior universitaria completa,714016,260000019,Enfermería,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,2,54,5.0,superior universitaria incompleta,121016,260000024,Educación Secundaria,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,1,26,6.0,superior universitaria completa,342056,260000052,Contabilidad,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,1,60,2.0,post-grado universitario,422026,160000001,Ingeniería Química,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,58,2.0,superior universitaria completa,716026,160000001,Farmacia y Bioquímica,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,24,6.0,superior universitaria completa,511026,260000024,Ingeniería de Sistemas,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,1,38,2.0,superior universitaria completa,531016,160000006,Ingeniería Civil,Universidad Nacional de Ingeniería
2014,lima metropolitana,castellano,2,38,2.0,superior universitaria completa,422026,160000006,Ingeniería Química,Universidad Nacional de Ingeniería
2014,lima metropolitana,castellano,1,41,2.0,post-grado universitario,713026,160000021,Odontología,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,25,2.0,post-grado universitario,713026,260000068,Odontología,Universidad Científica del Sur
2014,lima metropolitana,castellano,1,47,2.0,superior universitaria incompleta,526036,160000009,Ingeniería Mecánica,Universidad Nacional San Luis Gonzaga
2014,lima metropolitana,castellano,2,46,2.0,superior universitaria incompleta,716026,160000009,Farmacia y Bioquímica,Universidad Nacional San Luis Gonzaga
2014,lima metropolitana,castellano,1,21,6.0,superior universitaria incompleta,526036,260000008,Ingeniería Mecánica,Pontificia Universidad Católica del Perú
2014,lima metropolitana,quechua,1,68,2.0,superior universitaria completa,526056,160000006,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional de Ingeniería
2014,lima metropolitana,castellano,1,60,2.0,superior universitaria completa,331036,160000025,Administración de Empresas,Universidad Nacional de Educación E.G.V.
2014,lima metropolitana,castellano,2,26,6.0,superior universitaria completa,112016,260000008,Educación Primaria,Pontificia Universidad Católica del Perú
2014,lima metropolitana,castellano,2,26,2.0,superior universitaria completa,111026,260000052,Educación Inicial,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,53,2.0,post-grado universitario,351016,260000019,Derecho,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,2,22,6.0,superior universitaria incompleta,711016,260000030,Medicina,Universidad Ricardo Palma
2014,lima metropolitana,castellano,2,18,6.0,superior universitaria incompleta,351016,260000019,Derecho,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,1,36,6.0,superior universitaria completa,715056,160000001,Tecnología Médica,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,62,2.0,superior universitaria completa,312036,260000019,Trabajo Social,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,2,34,2.0,superior universitaria completa,351016,260000019,Derecho,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,1,43,2.0,superior universitaria completa,351016,260000019,Derecho,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,2,31,1.0,superior universitaria completa,112016,160000001,Educación Primaria,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,32,6.0,superior universitaria completa,342056,160000021,Contabilidad,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,1,28,6.0,superior universitaria completa,161086,160000001,Electrónica,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,2,43,5.0,superior universitaria completa,342056,160000021,Contabilidad,Universidad Nacional Federico Villarreal
2014,lima metropolitana,portugués,2,23,1.0,superior universitaria incompleta,321026,260000052,Ciencias de la Comunicación,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,1,42,2.0,superior universitaria completa,526056,160000031,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional Pedro Ruíz Gallo
2014,lima metropolitana,castellano,1,25,6.0,superior universitaria completa,411016,160000001,Biología,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,47,5.0,superior universitaria completa,713026,160000034,Odontología,Universidad Nacional de San Martín
2014,lima metropolitana,castellano,2,51,6.0,superior universitaria completa,351016,999999999,Derecho,
2014,lima metropolitana,castellano,2,22,6.0,superior universitaria incompleta,715056,260000061,Tecnología Médica,Universidad Particular Norbert Wiener
2014,lima metropolitana,castellano,1,43,2.0,superior universitaria completa,612056,160000010,Ingeniería Forestal,Universidad Nacional del Centro del Perú
2014,lima metropolitana,castellano,2,20,6.0,superior universitaria incompleta,331036,260000052,Administración de Empresas,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,17,6.0,superior universitaria incompleta,342056,260000052,Contabilidad,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,21,6.0,superior universitaria incompleta,214016,260000052,Idiomas,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,1,54,2.0,superior universitaria completa,121016,160000001,Educación Secundaria,Universidad Nacional Mayor de San Marcos
2014,lima metropolitana,castellano,1,51,2.0,superior universitaria completa,331036,260000019,Administración de Empresas,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,2,47,2.0,post-grado universitario,121016,260000019,Educación Secundaria,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,2,23,6.0,superior universitaria incompleta,335026,160000021,Administración de Negocios Internacionales   1/,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,38,1.0,post-grado universitario,121016,160000025,Educación Secundaria,Universidad Nacional de Educación E.G.V.
2014,lima metropolitana,castellano,1,56,2.0,superior universitaria completa,331016,260000052,Administración,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,2,55,2.0,superior universitaria completa,342056,260000024,Contabilidad,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,1,28,6.0,superior universitaria incompleta,351016,260000065,Derecho,Universidad Tecnológica del Perú
2014,lima metropolitana,castellano,1,62,3.0,superior universitaria completa,611016,999999999,Agronomía,
2014,lima metropolitana,castellano,2,25,6.0,superior universitaria completa,311016,160000021,Sociología,Universidad Nacional Federico Villarreal
2014,lima metropolitana,castellano,2,22,6.0,superior universitaria completa,332336,260000068,Turismo y Hotelería,Universidad Científica del Sur
2014,lima metropolitana,castellano,2,21,5.0,superior universitaria incompleta,351016,260000052,Derecho,Universidad Particular César Vallejo
2014,lima metropolitana,castellano,1,29,6.0,superior universitaria incompleta,321036,260000018,Ciencias de la Comunicación Social   2/,Universidad de Lima
2014,lima metropolitana,castellano,1,41,2.0,superior universitaria completa,331016,260000024,Administración,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,2,45,6.0,superior universitaria completa,713026,260000019,Odontología,Universidad de San Martín de Porres
2014,lima metropolitana,castellano,1,36,2.0,superior universitaria completa,713026,260000024,Odontología,Universidad Inca Garcilaso de la Vega
2014,lima metropolitana,castellano,2,39,2.0,superior universitaria completa,714016,260000014,Enfermería,Universidad Peruana Cayetano Heredia
2014,lima metropolitana,castellano,1,24,6.0,superior universitaria incompleta,713026,260000024,Odontología,Universidad Inca Garcilaso de la Vega
