ANIO,NOM_DOMINIO_G,NOM_IDIOMA,SEXO,EDAD,NOM_ESTADO_CIVIL,NOM_GRADO_ESTUDIOS,COD_CARRERA_UNI,COD_CENTRO_ESTUDIOS,NOM_CARRERA_UNI,NOM_CENTRO_ESTUDIOS
2015,selva,castellano,hombre,25,soltero(a),sup. univ. incompleta,321026,160000031,Ciencias de la Comunicación,Universidad Nacional Pedro Ruíz Gallo
2015,selva,castellano,hombre,23,soltero(a),sup. univ. incompleta,224056,171345198,Música con Mención en Composición Musical,Educación Superior Artística - ESFA Escuela Nacional Superior Autonoma De Bellas Artes Del Peru
2015,selva,castellano,hombre,24,soltero(a),sup. univ. incompleta,611116,160000076,Ingeniería Agronómica,Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas
2015,selva,castellano,hombre,40,casado(a),sup. univ. completa,121016,260000014,Educación Secundaria,Universidad Peruana Cayetano Heredia
2015,selva,castellano,mujer,39, conviviente,postgrado,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2015,sierra norte,castellano,hombre,45,casado(a),sup. univ. completa,121336,160000031,Educación Secundaria - Historia y Geografía,Universidad Nacional Pedro Ruíz Gallo
2015,sierra norte,castellano,mujer,23,soltero(a),sup. univ. completa,411016,160000031,Biología,Universidad Nacional Pedro Ruíz Gallo
2015,sierra norte,castellano,mujer,21,soltero(a),sup. univ. incompleta,531016,260000052,Ingeniería Civil,Universidad Particular César Vallejo
2015,sierra norte,castellano,hombre,19,soltero(a),sup. univ. incompleta,335026,260000059,Administración de Negocios Internacionales   1/,Universidad Alas Peruanas
2015,sierra norte,castellano,mujer,16,soltero(a),sup. univ. incompleta,717016,260000059,Obstetricia,Universidad Alas Peruanas
2015,sierra norte,castellano,mujer,23,soltero(a),sup. univ. incompleta,332076,260000070,Administración en Turismo y Hotelería    2/,Universidad Particular Antonio Guillermo Urrelo
2015,sierra norte,castellano,hombre,33,soltero(a),sup. univ. completa,714016,160000016,Enfermería,Universidad Nacional de Cajamarca
2015,sierra norte,castellano,hombre,28,soltero(a),sup. univ. completa,341026,160000016,Economía,Universidad Nacional de Cajamarca
2015,sierra norte,castellano,hombre,53,soltero(a),sup. univ. completa,311016,160000016,Sociología,Universidad Nacional de Cajamarca
2015,sierra norte,castellano,hombre,29,soltero(a),sup. univ. incompleta,121426,160000016,Educación Secundaria - Lengua y Literatura,Universidad Nacional de Cajamarca
2015,sierra norte,castellano,hombre,24,soltero(a),sup. univ. incompleta,717016,260000059,Obstetricia,Universidad Alas Peruanas
2015,sierra norte,castellano,mujer,17,soltero(a),sup. univ. incompleta,331016,260000052,Administración,Universidad Particular César Vallejo
2015,sierra norte,castellano,hombre,19,soltero(a),sup. univ. incompleta,714016,260000052,Enfermería,Universidad Particular César Vallejo
2015,sierra norte,castellano,hombre,39, conviviente,postgrado,121456,260000052,Educación Secundaria - Matemática,Universidad Particular César Vallejo
2015,sierra norte,castellano,mujer,18,soltero(a),sup. univ. incompleta,522036,160000016,Ingeniería de Industrias Alimentarias    2/,Universidad Nacional de Cajamarca
2015,lima metropolitana,castellano,mujer,25,soltero(a),sup. univ. incompleta,331206,260000052,Ingeniería Empresarial,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,35,soltero(a),sup. univ. incompleta,351016,260000052,Derecho,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,40,casado(a),sup. univ. completa,121506,160000001,Educación Secundaria - Matemática y Física,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,31,soltero(a),sup. univ. completa,112016,160000001,Educación Primaria,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,17,soltero(a),sup. univ. incompleta,521046,260000052,Ingeniería Industrial,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,mujer,21,soltero(a),sup. univ. incompleta,313016,260000052,Psicología,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,22,soltero(a),sup. univ. incompleta,531016,260000052,Ingeniería Civil,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,32,soltero(a),sup. univ. completa,112016,160000013,Educación Primaria,Universidad Nacional de Piura
2015,lima metropolitana,castellano,mujer,26,soltero(a),sup. univ. incompleta,521046,260000055,Ingeniería Industrial,Universidad Particular del Norte
2015,lima metropolitana,castellano,hombre,42,soltero(a),sup. univ. completa,112016,160000025,Educación Primaria,Universidad Nacional de Educación E.G.V.
2015,lima metropolitana,castellano,hombre,24,soltero(a),sup. univ. completa,591026,160000021,Ingeniería Pesquera,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,23,soltero(a),sup. univ. completa,312036,160000028,Trabajo Social,Universidad Nacional José Faustino Sánchez Carrión
2015,lima metropolitana, quechua,mujer,39,casado(a),postgrado,111016,160000025,"Educación Básica, Inicial y Primaria",Universidad Nacional de Educación E.G.V.
2015,lima metropolitana,castellano,hombre,55,casado(a),sup. univ. incompleta,711026,160000001,Medicina Humana,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,20,soltero(a),sup. univ. incompleta,713026,260000024,Odontología,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,mujer,19,soltero(a),sup. univ. incompleta,594056,260000008,Ingeniería Ambiental,Pontificia Universidad Católica del Perú
2015,lima metropolitana,castellano,hombre,24,soltero(a),sup. univ. incompleta,511026,260000054,Ingeniería de Sistemas,Universidad Peruana de Ciencias Aplicadas
2015,lima metropolitana,castellano,hombre,57,casado(a),sup. univ. completa,121016,160000025,Educación Secundaria,Universidad Nacional de Educación E.G.V.
2015,lima metropolitana,castellano,mujer,52,casado(a),sup. univ. completa,712046,160000025,Nutrición,Universidad Nacional de Educación E.G.V.
2015,lima metropolitana,castellano,mujer,23,soltero(a),sup. univ. incompleta,351016,260000059,Derecho,Universidad Alas Peruanas
2015,lima metropolitana,castellano,mujer,20,soltero(a),sup. univ. incompleta,333036,260000061,Marketing,Universidad Particular Norbert Wiener
2015,lima metropolitana,castellano,mujer,25,soltero(a),sup. univ. completa,714016,260000062,Enfermería,Universidad Católica San Pablo
2015,lima metropolitana,castellano,hombre,19,soltero(a),sup. univ. incompleta,321026,260000052,Ciencias de la Comunicación,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,38,soltero(a),sup. univ. completa,331036,160000027,Administración de Empresas,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,30,soltero(a),sup. univ. incompleta,335116,260000055,Negocios Internacionales   2/,Universidad Particular del Norte
2015,lima metropolitana,castellano,hombre,31,casado(a),sup. univ. incompleta,161116,999999999,Mecánica Automotriz,
2015,lima metropolitana,castellano,mujer,33,casado(a),sup. univ. completa,711026,999999999,Medicina Humana,
2015,lima metropolitana,castellano,mujer,27, conviviente,sup. univ. completa,312036,999999999,Trabajo Social,
2015,lima metropolitana,castellano,mujer,19,soltero(a),sup. univ. incompleta,715076,260000064,Terapia Física,"Asociación Universidad Privada ""San Juan Bautista"""
2015,lima metropolitana,castellano,mujer,56,casado(a),sup. univ. completa,714016,160000021,Enfermería,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,18,soltero(a),sup. univ. incompleta,332106,260000057,Administración Hotelera,Universidad Particular San Ignacio de Loyola
2015,lima metropolitana,castellano,hombre,59,soltero(a),postgrado,341026,160000001,Economía,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,23,soltero(a),sup. univ. incompleta,525016,160000001,Ingeniería Electrónica,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,60,casado(a),sup. univ. completa,112016,260000052,Educación Primaria,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,33,casado(a),sup. univ. incompleta,411016,160000031,Biología,Universidad Nacional Pedro Ruíz Gallo
2015,lima metropolitana,castellano,mujer,17,soltero(a),sup. univ. incompleta,222086,260000054,Diseño Industrial y Arquitectónico,Universidad Peruana de Ciencias Aplicadas
2015,lima metropolitana,castellano,hombre,51,casado(a),sup. univ. completa,521046,260000024,Ingeniería Industrial,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,hombre,27,soltero(a),sup. univ. incompleta,342086,260000008,Contabilidad y Administración,Pontificia Universidad Católica del Perú
2015,lima metropolitana,castellano,hombre,45,casado(a),sup. univ. completa,331016,260000024,Administración,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,hombre,20,soltero(a),sup. univ. incompleta,331016,260000059,Administración,Universidad Alas Peruanas
2015,lima metropolitana,castellano,mujer,46,casado(a),sup. univ. incompleta,111016,260000052,"Educación Básica, Inicial y Primaria",Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,30,casado(a),sup. univ. incompleta,511056,-1,Ingeniería de Sistemas e Informática   1/,
2015,lima metropolitana,castellano,hombre,32,soltero(a),postgrado,431016,160000021,Matemática   1/,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,20,soltero(a),sup. univ. incompleta,511026,260000052,Ingeniería de Sistemas,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,mujer,31,separado(a),sup. univ. incompleta,214016,160000027,Idiomas,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,20,soltero(a),sup. univ. incompleta,331016,260000037,Administración,Universidad Peruana Los Andes
2015,lima metropolitana,castellano,mujer,27,soltero(a),sup. univ. incompleta,111026,160000031,Educación Inicial,Universidad Nacional Pedro Ruíz Gallo
2015,lima metropolitana,castellano,mujer,46,casado(a),sup. univ. completa,111026,260000019,Educación Inicial,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,mujer,48,casado(a),sup. univ. completa,342056,260000019,Contabilidad,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,hombre,23,soltero(a),sup. univ. incompleta,533026,260000132,Arquitectura,Universidad de Ingeniería y Tecnología
2015,lima metropolitana,castellano,hombre,39,soltero(a),sup. univ. completa,714016,260000052,Enfermería,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,mujer,22,soltero(a),sup. univ. incompleta,331136,260000037,Administración y Sistemas,Universidad Peruana Los Andes
2015,lima metropolitana,castellano,mujer,35, conviviente,sup. univ. incompleta,199016,160000001,Educación 1/,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,63, conviviente,sup. univ. completa,331036,160000027,Administración de Empresas,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,30,soltero(a),sup. univ. incompleta,112016,160000021,Educación Primaria,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,24, conviviente,sup. univ. incompleta,331016,260000055,Administración,Universidad Particular del Norte
2015,lima metropolitana,castellano,mujer,38, conviviente,sup. univ. incompleta,312036,260000052,Trabajo Social,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,66,casado(a),sup. univ. completa,342056,260000008,Contabilidad,Pontificia Universidad Católica del Perú
2015,lima metropolitana,castellano,mujer,33,soltero(a),sup. univ. incompleta,331036,260000008,Administración de Empresas,Pontificia Universidad Católica del Perú
2015,lima metropolitana,castellano,hombre,32,casado(a),sup. univ. completa,342056,160000027,Contabilidad,Universidad Nacional del Callao
2015,lima metropolitana,castellano,mujer,20,soltero(a),sup. univ. incompleta,331036,260000052,Administración de Empresas,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,mujer,54,casado(a),sup. univ. completa,111016,160000021,"Educación Básica, Inicial y Primaria",Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,51,separado(a),sup. univ. completa,715056,160000001,Tecnología Médica,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,38,soltero(a),postgrado,312036,260000024,Trabajo Social,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,hombre,22,soltero(a),sup. univ. incompleta,521046,260000065,Ingeniería Industrial,Universidad Tecnológica del Perú
2015,lima metropolitana,castellano,hombre,35, conviviente,sup. univ. incompleta,511026,160000006,Ingeniería de Sistemas,Universidad Nacional de Ingeniería
2015,lima metropolitana,castellano,hombre,17,soltero(a),sup. univ. incompleta,715056,260000059,Tecnología Médica,Universidad Alas Peruanas
2015,lima metropolitana,castellano,hombre,26,soltero(a),sup. univ. incompleta,332086,260000065,Administración en Turismo y Negocios,Universidad Tecnológica del Perú
2015,lima metropolitana,castellano,mujer,33,casado(a),sup. univ. completa,112016,160000031,Educación Primaria,Universidad Nacional Pedro Ruíz Gallo
2015,lima metropolitana,castellano,hombre,32, conviviente,sup. univ. incompleta,216016,260000008,Filosofía,Pontificia Universidad Católica del Perú
2015,lima metropolitana,castellano,hombre,34,soltero(a),sup. univ. completa,342056,160000028,Contabilidad,Universidad Nacional José Faustino Sánchez Carrión
2015,lima metropolitana,castellano,hombre,37, conviviente,sup. univ. incompleta,716026,260000061,Farmacia y Bioquímica,Universidad Particular Norbert Wiener
2015,lima metropolitana,castellano,hombre,45, conviviente,sup. univ. incompleta,351016,260000059,Derecho,Universidad Alas Peruanas
2015,lima metropolitana,castellano,hombre,22,soltero(a),sup. univ. completa,321036,160000001,Ciencias de la Comunicación Social   2/,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,38,separado(a),sup. univ. completa,121016,160000001,Educación Secundaria,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,19,soltero(a),sup. univ. incompleta,594056,260000052,Ingeniería Ambiental,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,45,soltero(a),sup. univ. completa,522036,160000032,Ingeniería de Industrias Alimentarias    2/,Universidad Nacional Jorge Basadre Grohmann
2015,lima metropolitana,castellano,hombre,19,soltero(a),sup. univ. incompleta,533026,260000055,Arquitectura,Universidad Particular del Norte
2015,lima metropolitana,castellano,hombre,26,soltero(a),sup. univ. completa,342056,160000001,Contabilidad,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,27,soltero(a),sup. univ. incompleta,511026,260000054,Ingeniería de Sistemas,Universidad Peruana de Ciencias Aplicadas
2015,lima metropolitana,castellano,mujer,25,soltero(a),sup. univ. incompleta,342056,260000052,Contabilidad,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,hombre,50,casado(a),sup. univ. completa,331016,260000059,Administración,Universidad Alas Peruanas
2015,lima metropolitana,castellano,hombre,49,casado(a),sup. univ. completa,351016,160000021,Derecho,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,49,casado(a),sup. univ. completa,331016,160000021,Administración,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,56,casado(a),sup. univ. completa,528016,160000006,Ingeniería Textil,Universidad Nacional de Ingeniería
2015,lima metropolitana,castellano,mujer,43,casado(a),sup. univ. completa,521046,160000021,Ingeniería Industrial,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,49,casado(a),sup. univ. incompleta,351016,160000001,Derecho,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,34,soltero(a),sup. univ. completa,321026,260000019,Ciencias de la Comunicación,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,hombre,30,soltero(a),sup. univ. completa,121106,160000001,Educación Secundaria - Ciencias Histórico Sociales,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,61, conviviente,sup. univ. completa,351016,160000001,Derecho,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,42,soltero(a),sup. univ. completa,511026,260000037,Ingeniería de Sistemas,Universidad Peruana Los Andes
2015,lima metropolitana,castellano,mujer,34,soltero(a),sup. univ. completa,331016,160000001,Administración,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,52,casado(a),sup. univ. completa,213046,260000024,Literatura y Lingüística 1/,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,mujer,28,soltero(a),sup. univ. incompleta,342106,260000019,Contabilidad y Finanzas,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,hombre,59,separado(a),sup. univ. completa,531016,260000008,Ingeniería Civil,Pontificia Universidad Católica del Perú
2015,lima metropolitana,castellano,hombre,20,soltero(a),sup. univ. incompleta,533026,260000019,Arquitectura,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,hombre,65,separado(a),sup. univ. incompleta,711026,160000001,Medicina Humana,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,23,soltero(a),sup. univ. incompleta,335026,260000081,Administración de Negocios Internacionales   1/,Universidad Peruana de Ciencias e Informática
2015,lima metropolitana,castellano,mujer,48,casado(a),postgrado,121336,260000019,Educación Secundaria - Historia y Geografía,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,mujer,30,soltero(a),sup. univ. completa,342106,260000019,Contabilidad y Finanzas,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,hombre,35,soltero(a),sup. univ. completa,525016,160000027,Ingeniería Electrónica,Universidad Nacional del Callao
2015,lima metropolitana,castellano,mujer,24,soltero(a),sup. univ. completa,313016,160000021,Psicología,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,22,soltero(a),sup. univ. incompleta,715066,160000021,Terapia de Lenguaje,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,35, conviviente,sup. univ. completa,341126,160000012,Ingeniería Económica y de Negocios,Universidad Nacional del Altiplano
2015,lima metropolitana,castellano,mujer,37, conviviente,sup. univ. completa,716016,260000061,Ciencias Farmacéuticas y Bioquímica,Universidad Particular Norbert Wiener
2015,lima metropolitana,castellano,mujer,46,casado(a),sup. univ. completa,714016,160000027,Enfermería,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,64,casado(a),sup. univ. completa,527036,160000006,Ingeniería de Petróleo,Universidad Nacional de Ingeniería
2015,lima metropolitana,castellano,mujer,21,soltero(a),sup. univ. completa,332076,260000019,Administración en Turismo y Hotelería    2/,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,hombre,36, conviviente,sup. univ. completa,511026,260000054,Ingeniería de Sistemas,Universidad Peruana de Ciencias Aplicadas
2015,lima metropolitana,castellano,hombre,67,casado(a),sup. univ. incompleta,526036,160000027,Ingeniería Mecánica,Universidad Nacional del Callao
2015,lima metropolitana,castellano,mujer,31,soltero(a),sup. univ. completa,511026,999999999,Ingeniería de Sistemas,
2015,lima metropolitana,castellano,hombre,54,casado(a),sup. univ. completa,11026,181000001,Ciencias Militares (Ejército),Escuela Militar del Perú “Coronel Francisco Bolognesi”
2015,lima metropolitana,castellano,mujer,49,casado(a),sup. univ. completa,342056,160000041,Contabilidad,Universidad Nacional de Tumbes
2015,lima metropolitana,castellano,mujer,21,soltero(a),sup. univ. completa,321046,260000019,Ciencias de la Comunicación y Publicidad,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,hombre,53, conviviente,sup. univ. completa,21016,181000004,Administración y Ciencias Policiales (oficiales),Escuela de Oficiales de la Policía Nacional del Perú
2015,lima metropolitana,castellano,mujer,26,casado(a),sup. univ. completa,111026,260000024,Educación Inicial,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,mujer,42,separado(a),sup. univ. incompleta,331036,160000027,Administración de Empresas,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,26,soltero(a),sup. univ. incompleta,521046,260000052,Ingeniería Industrial,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,mujer,20,soltero(a),sup. univ. incompleta,335116,260000055,Negocios Internacionales   2/,Universidad Particular del Norte
2015,lima metropolitana,castellano,mujer,19,soltero(a),sup. univ. incompleta,321026,260000055,Ciencias de la Comunicación,Universidad Particular del Norte
2015,lima metropolitana,castellano,mujer,52,separado(a),sup. univ. completa,341026,260000024,Economía,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,mujer,25,soltero(a),sup. univ. completa,351056,260000024,Derecho y Ciencias Políticas   1/,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,mujer,48,separado(a),sup. univ. completa,313016,260000024,Psicología,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,mujer,51,separado(a),sup. univ. completa,313016,160000021,Psicología,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,28,separado(a),sup. univ. completa,321136,260000019,Comunicaciones    3/,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,mujer,47,soltero(a),sup. univ. incompleta,331016,260000501,Administración,Facultad de Teología Pontificia y Civil de Lima *
2015,lima metropolitana,castellano,mujer,73,viudo(a),sup. univ. incompleta,331036,260000030,Administración de Empresas,Universidad Ricardo Palma
2015,lima metropolitana,castellano,mujer,68,soltero(a),sup. univ. completa,112016,160000021,Educación Primaria,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,43,divorciado(a),sup. univ. completa,521046,160000021,Ingeniería Industrial,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,52,soltero(a),sup. univ. completa,342056,160000021,Contabilidad,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,43,casado(a),sup. univ. completa,342056,160000027,Contabilidad,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,65,separado(a),sup. univ. completa,521046,160000021,Ingeniería Industrial,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,41,casado(a),sup. univ. incompleta,715046,160000001,Radiología,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,35,casado(a),sup. univ. completa,717016,260000039,Obstetricia,Universidad Andina del Cusco
2015,lima metropolitana,castellano,hombre,50, conviviente,sup. univ. completa,526036,160000027,Ingeniería Mecánica,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,58,separado(a),sup. univ. incompleta,331016,160000021,Administración,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,48,separado(a),postgrado,312036,160000021,Trabajo Social,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,48,separado(a),sup. univ. completa,714016,160000027,Enfermería,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,20,soltero(a),sup. univ. incompleta,352026,260000008,Ciencia Política y Gobierno,Pontificia Universidad Católica del Perú
2015,lima metropolitana,castellano,hombre,43,soltero(a),sup. univ. completa,511026,160000021,Ingeniería de Sistemas,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,42,soltero(a),sup. univ. completa,521046,260000030,Ingeniería Industrial,Universidad Ricardo Palma
2015,lima metropolitana,castellano,hombre,37,soltero(a),sup. univ. completa,331036,260000024,Administración de Empresas,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,hombre,36,soltero(a),sup. univ. completa,591026,160000027,Ingeniería Pesquera,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,57,casado(a),sup. univ. completa,351016,260000024,Derecho,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,hombre,28,casado(a),sup. univ. completa,351016,260000024,Derecho,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,mujer,25,casado(a),sup. univ. incompleta,351016,260000024,Derecho,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,hombre,43,casado(a),sup. univ. completa,521046,160000001,Ingeniería Industrial,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,43,casado(a),sup. univ. completa,342056,160000001,Contabilidad,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,hombre,52,casado(a),sup. univ. completa,533026,160000006,Arquitectura,Universidad Nacional de Ingeniería
2015,lima metropolitana,castellano,mujer,19,soltero(a),sup. univ. incompleta,331206,260000017,Ingeniería Empresarial,Universidad del Pacífico
2015,lima metropolitana,castellano,hombre,59,casado(a),sup. univ. completa,521046,160000004,Ingeniería Industrial,Universidad Nacional de Trujillo
2015,lima metropolitana,castellano,mujer,28,soltero(a),sup. univ. completa,332336,260000024,Turismo y Hotelería,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,mujer,24,soltero(a),sup. univ. incompleta,521046,260000008,Ingeniería Industrial,Pontificia Universidad Católica del Perú
2015,lima metropolitana,castellano,hombre,46,separado(a),sup. univ. completa,331036,-1,Administración de Empresas,
2015,lima metropolitana,castellano,mujer,47,soltero(a),sup. univ. completa,342056,160000010,Contabilidad,Universidad Nacional del Centro del Perú
2015,lima metropolitana,castellano,mujer,39,soltero(a),sup. univ. completa,332336,260000019,Turismo y Hotelería,Universidad de San Martín de Porres
2015,lima metropolitana,castellano,hombre,62,casado(a),sup. univ. completa,521046,160000002,Ingeniería Industrial,Universidad Nacional de San Cristóbal de Huamanga
2015,lima metropolitana,castellano,hombre,62,casado(a),sup. univ. completa,527076,160000006,Ingeniería Petroquímica,Universidad Nacional de Ingeniería
2015,lima metropolitana,castellano,hombre,27,soltero(a),sup. univ. completa,511126,260000017,Ingeniería de Software,Universidad del Pacífico
2015,lima metropolitana,castellano,hombre,38,separado(a),sup. univ. completa,331016,260000017,Administración,Universidad del Pacífico
2015,lima metropolitana,castellano,mujer,33,soltero(a),sup. univ. completa,311016,160000028,Sociología,Universidad Nacional José Faustino Sánchez Carrión
2015,lima metropolitana,castellano,hombre,26,soltero(a),sup. univ. incompleta,131016,160000006,Educación Física,Universidad Nacional de Ingeniería
2015,lima metropolitana,castellano,hombre,49,casado(a),sup. univ. completa,121276,160000001,Educación Secundaria - Filosofía y Ciencias Sociales,Universidad Nacional Mayor de San Marcos
2015,lima metropolitana,castellano,mujer,42,casado(a),sup. univ. completa,121016,260000024,Educación Secundaria,Universidad Inca Garcilaso de la Vega
2015,lima metropolitana,castellano,hombre,20,soltero(a),sup. univ. incompleta,342036,160000027,Ciencias Contables,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,24,soltero(a),sup. univ. completa,335026,260000052,Administración de Negocios Internacionales   1/,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,mujer,21,soltero(a),sup. univ. incompleta,521076,260000052,Ingeniería Industrial y Sistemas,Universidad Particular César Vallejo
2015,lima metropolitana,castellano,mujer,39, conviviente,sup. univ. completa,342056,160000013,Contabilidad,Universidad Nacional de Piura
2015,lima metropolitana,castellano,mujer,63,casado(a),sup. univ. completa,342056,160000028,Contabilidad,Universidad Nacional José Faustino Sánchez Carrión
2015,lima metropolitana,castellano,hombre,27,soltero(a),sup. univ. completa,342056,160000021,Contabilidad,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,hombre,26,soltero(a),sup. univ. incompleta,526056,160000027,Ingeniería Mecánica Eléctrica 1/,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,27,soltero(a),sup. univ. completa,422026,160000027,Ingeniería Química,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,22,soltero(a),sup. univ. incompleta,131016,160000027,Educación Física,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,30,soltero(a),sup. univ. completa,342056,160000021,Contabilidad,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,20,soltero(a),sup. univ. incompleta,342056,260000071,Contabilidad,Universidad Católica Sedes Sapientiae
2015,lima metropolitana,castellano,hombre,22,soltero(a),sup. univ. incompleta,331016,260000059,Administración,Universidad Alas Peruanas
2015,lima metropolitana,castellano,hombre,28,soltero(a),sup. univ. completa,422026,160000027,Ingeniería Química,Universidad Nacional del Callao
2015,lima metropolitana,castellano,hombre,37,casado(a),sup. univ. incompleta,331036,260000057,Administración de Empresas,Universidad Particular San Ignacio de Loyola
2015,lima metropolitana,castellano,hombre,49,casado(a),postgrado,351016,160000021,Derecho,Universidad Nacional Federico Villarreal
2015,lima metropolitana,castellano,mujer,48,casado(a),sup. univ. completa,121506,160000001,Educación Secundaria - Matemática y Física,Universidad Nacional Mayor de San Marcos
